-1	AIMed_d37@7#25	3-14|2-13|1-9|3-6|2-32|1-10|4-7|5-5|10-34|10-15|9-13|13-26|9-2|9-3|19-49|9-61|7-13|8-7|15-9|21-3|14-21|10-23|12-5|10-15|9-22|7-3|15-11|10-16|7-4|7-4|7-5|7-6|19-6|7-7
-1	AIMed_d37@7#26	3-14|2-13|1-21|3-14|2-35|1-7|4-7|5-5|10-34|10-15|9-13|13-26|9-2|9-3|19-49|9-61|7-13|8-7|15-9|21-3|14-21|10-23|7-12|9-97|5-4|12-5|10-15|9-22|7-3|15-11|10-16|7-4|7-4|7-5|7-6|19-6|7-7
-1	AIMed_d37@7#27	3-14|2-13|1-21|3-6|2-32|1-10|4-7|5-5|10-34|10-15|9-13|13-26|9-2|9-3|19-49|9-61|7-13|8-7|15-9|21-3|14-21|10-23|7-12|12-5|10-15|9-22|7-3|15-11|10-16|7-4|7-4|7-5|7-6|19-6|7-7
-1	AIMed_d37@7#28	3-14|2-35|1-7|3-6|2-32|1-10|4-7|5-5|10-34|10-15|9-13|13-26|9-2|9-3|19-49|9-61|7-13|8-7|15-9|21-3|14-21|10-23|7-12|9-1|12-5|10-15|9-22|7-3|15-11|10-16|7-4|7-4|7-5|7-6|19-6|7-7
-1	AIMed_d37@15#1	3-33|2-34|1-44|3-19|2-45|1-46|8-4|9-9|10-9|9-4|9-7|10-2|8-4|9-16|14-8|6-4|9-9|10-5|9-9|10-36|9-3|19-3|21-6|22-8|14-6|12-3|10-2|8-4|9-9
-1	AIMed_d37@15#2	3-33|2-34|1-44|3-2|2-24|1-25|8-4|9-9|10-9|9-4|9-7|10-2|8-4|9-16|10-26|11-8|8-2|9-104|9-86|21-6|22-18|19-3|21-6|22-8|14-6|12-3|10-2|8-4|9-9
-1	AIMed_d37@15#3	3-33|2-34|1-44|3-2|2-3|1-45|8-4|9-9|10-9|9-4|9-7|10-2|8-4|9-16|10-26|11-8|8-2|9-104|9-86|21-6|22-18|14-8|6-4|22-8|14-6|12-3|10-2|8-4|9-9
-1	AIMed_d37@15#4	3-33|2-34|1-44|3-2|2-2|1-2|8-4|9-9|10-9|9-4|9-7|10-2|8-4|9-16|10-26|11-8|8-2|9-104|9-86|21-6|22-18|14-8|6-4|9-9|10-5|9-9|10-36|9-3|19-3|21-6|22-8|14-6|12-3
-1	AIMed_d37@15#5	3-11|2-1|1-30|3-19|2-45|1-46|10-14|6-53|15-15|9-6|5-17|6-1|9-16|14-8|6-4|9-9|10-5|9-9|10-36|9-3|19-3|21-6|22-8|14-6|12-3|10-2|8-4|9-9
-1	AIMed_d37@15#6	3-11|2-1|1-30|3-2|2-24|1-25|10-14|6-53|15-15|9-6|5-17|6-1|9-16|10-26|11-8|8-2|9-104|9-86|21-6|22-18|19-3|21-6|22-8|14-6|12-3|10-2|8-4|9-9
-1	AIMed_d37@15#7	3-11|2-1|1-30|3-2|2-3|1-45|10-14|6-53|15-15|9-6|5-17|6-1|9-16|10-26|11-8|8-2|9-104|9-86|21-6|22-18|14-8|6-4|22-8|14-6|12-3|10-2|8-4|9-9
-1	AIMed_d37@15#8	3-11|2-1|1-30|3-2|2-2|1-2|10-14|6-53|15-15|9-6|5-17|6-1|9-16|10-26|11-8|8-2|9-104|9-86|21-6|22-18|14-8|6-4|9-9|10-5|9-9|10-36|9-3|19-3|21-6|22-8|14-6|12-3
-1	AIMed_d37@15#9	3-19|2-45|1-46|3-2|2-24|1-25|10-14|6-53|15-15|9-6|5-17|6-1|8-4|9-9|10-9|9-4|9-7|10-2|8-4|9-16|19-3|21-6|22-8|14-6|12-3|10-2|8-4|9-9
-1	AIMed_d37@15#10	3-19|2-45|1-46|3-2|2-3|1-45|10-14|6-53|15-15|9-6|5-17|6-1|8-4|9-9|10-9|9-4|9-7|10-2|8-4|9-16|14-8|6-4|22-8|14-6|12-3|10-2|8-4|9-9
-1	AIMed_d37@15#11	3-2|2-24|1-25|3-2|2-2|1-2|10-14|6-53|15-15|9-6|5-17|6-1|8-4|9-9|10-9|9-4|9-7|10-2|8-4|9-16|10-26|11-8|8-2|9-104|9-86|21-6|22-18|19-3|21-6|22-8|14-6|12-3
-1	AIMed_d37@15#12	3-2|2-3|1-45|3-2|2-2|1-2|10-14|6-53|15-15|9-6|5-17|6-1|8-4|9-9|10-9|9-4|9-7|10-2|8-4|9-16|10-26|11-8|8-2|9-104|9-86|21-6|22-18|14-8|6-4|22-8|14-6|12-3
-1	AIMed_d37@18#1	3-2|2-10|1-47|3-1|2-14|1-16|15-12|17-3|21-3|14-7|10-13|8-58|15-49|8-2|9-1|9-45|9-85|5-1|7-23|10-36|9-20|19-4|22-6|7-23
-1	AIMed_d37@18#2	3-2|2-10|1-47|3-35|2-14|1-9|15-12|17-3|21-3|14-7|22-8|14-7|10-2|8-2|9-4|9-65|10-67|5-1|7-23|10-36|9-20|19-4|22-6|7-23
-1	AIMed_d37@18#3	3-2|2-10|1-47|3-34|2-3|1-6|15-12|17-3|21-3|14-7|22-8|14-7|10-2|8-2|9-4|9-65|10-67|10-13|8-58|15-49|8-2|9-1|9-45|7-23
-1	AIMed_d37@18#4	3-2|2-10|1-47|3-34|2-2|1-2|15-12|17-3|21-3|14-7|22-8|14-7|10-2|8-2|9-4|9-65|10-67|10-13|8-58|15-49|8-2|9-1|9-45|9-85|5-1|7-23|10-36|9-20
-1	AIMed_d37@18#5	3-1|2-14|1-16|3-35|2-14|1-9|15-12|17-3|21-3|14-7|10-2|8-4|9-9|10-9|9-104|9-86|21-6|5-1|7-23|10-36|9-20|19-4|22-6|7-23
-1	AIMed_d37@18#6	3-1|2-14|1-16|3-34|2-3|1-6|15-12|17-3|21-3|14-7|10-2|8-4|9-9|10-9|9-104|9-86|21-6|10-13|8-58|15-49|8-2|9-1|9-45|7-23
-1	AIMed_d37@18#7	3-1|2-14|1-16|3-34|2-2|1-2|15-12|17-3|21-3|14-7|10-2|8-4|9-9|10-9|9-104|9-86|21-6|10-13|8-58|15-49|8-2|9-1|9-45|9-85|5-1|7-23|10-36|9-20
-1	AIMed_d37@18#8	3-34|2-3|1-6|3-34|2-2|1-2|15-12|17-3|21-3|14-7|10-2|8-4|9-9|10-9|9-104|9-86|21-6|22-8|14-7|10-2|8-2|9-4|9-65|10-67|10-13|8-58|15-49|8-2|9-1|9-45
-1	AIMed_d195@1#1	3-2|2-3|1-7|3-6|2-46|1-46|4-0
-1	AIMed_d195@4#1	3-7|2-7|1-16|3-9|2-13|1-16|9-74|11-2|15-52|18-2|12-6|22-1|10-17|9-26|8-2|9-27|9-11|17-4|18-3|10-13|8-6|15-5|10-7|9-8|15-14|19-8|6-1|8-44|9-26|8-2
-1	AIMed_d195@4#2	3-7|2-7|1-16|3-2|2-48|1-50|6-3|18-2|12-6|22-1|10-17|9-26|8-2|9-27|9-11|17-4|18-3|10-13|8-6|15-5|10-7|9-8|15-14|19-8|6-1|8-44|9-26|8-2
