		[TRIGGERPRI,PRP,RB]	[5.09381510181624,5.125209305635569,7.998657416642059]
		[TRIGGERPRI,#,#]	[5.0943783779773195,5.315720732856333,7.999892936710094]
	cluster64	[TRIGGERPRI,CC,NNS]	[4.983211777176984,7.283031014563221,7.756285092876412]
	cluster65	[TRIGGERPRI,NN,VBN]	[5.507578645230216,8.404700124342744,8.90922882944109]
		[TRIGGERPRI,CC,VBZ]	[5.5125198496588315,7.853861871901815,8.920137619500283]
		[TRIGGERPRI,#,#]	[5.510049247444524,8.12928099812228,8.914683224470686]
	cluster66	[TRIGGERPRI,NN,JJ]	[5.791839699684611,8.71444469120797,9.538028483824915]
	cluster67	[TRIGGERPRI,NNS,#]	[3.3907900588343356,4.270870974730985,4.331602394088686]
		[TRIGGERPRI,NNS,MD]	[3.3907900588343356,4.270870974730985,4.331602394088686]
		[TRIGGERPRI,NNS,WP$]	[3.3907900588343356,4.270870974730985,4.331602394088686]
	cluster68	[TRIGGERPRI,VBD,JJ]	[4.389843829588899,5.040213022638115,6.464549083106045]
	cluster69	[TRIGGERPRI,TO,NN]	[5.132496726793343,5.404394312547699,8.083530422271076]
	cluster70	[TRIGGERPRI,NNS,WDT]	[3.8544536612813802,4.7556160789986865,5.31374771693754]
		[TRIGGERPRI,#,#]	[3.853246930822554,4.805535440212573,5.311172578574443]
		[TRIGGERPRI,IN,NNP]	[3.852040200363728,4.85545480142646,5.3085974402113445]
	cluster71	[TRIGGERPRI,JJ,NNS]	[4.962455234607534,5.467488066830074,7.710851701263049]
		[TRIGGERPRI,VBD,NN]	[4.964671523830803,5.631058920305099,7.715702079370879]
		[TRIGGERPRI,#,#]	[4.963563379219169,5.549273493567586,7.713276890316964]
	cluster72	[TRIGGERPRI,NNS,RB]	[3.76187261532345,4.658967605650462,5.116447806622743]
		[TRIGGERPRI,CD,CC]	[3.7623805963442423,4.093456669281492,5.117528852639989]
		[TRIGGERPRI,#,#]	[3.762126605833846,4.376212137465977,5.116988329631366]
	cluster73	[TRIGGERPRI,VBP,RB]	[4.933452658505146,5.342029072473575,7.647396760582858]
	cluster74	[TRIGGERPRI,CC,IN]	[5.239555580717571,7.559803198586213,8.318714300999655]
	cluster75	[TRIGGERPRI,CD,NNS]	[4.652418573321418,4.997912082033302,7.034280928878034]
		[TRIGGERPRI,#,#]	[4.654291474983763,4.999152277591358,7.0383560121909206]
		[TRIGGERPRI,RB,VBZ]	[4.656164376646108,5.000392473149415,7.042431095503806]
	cluster76	[TRIGGERPRI,NNP,FW]	[4.170309823163098,4.278794367679416,5.990772533727937]
	cluster77	[TRIGGERPRI,CD,NN]	[4.7302330132008485,5.076900238138466,7.20371499026616]
		[TRIGGERPRI,NNS,VBD]	[4.728146279671009,5.664895729176482,7.199167934050154]
		[TRIGGERPRI,#,#]	[4.729189646435929,5.370897983657474,7.201441462158157]
	cluster78	[TRIGGERPRI,RB,#]	[2.941411518356754,3.255778891902012,3.3965340240905015]
		[TRIGGERPRI,RB,NNS]	[2.941411518356754,3.255778891902012,3.3965340240905015]
		[TRIGGERPRI,RB,DT]	[2.941411518356754,3.255778891902012,3.3965340240905015]
	cluster79	[TRIGGERPRI,VBD,TO]	[4.915464651941697,5.580527600328292,7.60805718586099]
	cluster80	[TRIGGERPRI,CC,TO]	[4.692329181790507,6.968166939463931,7.12115025284088]
	cluster81	[TRIGGERPRI,IN,RB]	[3.9085449001793116,4.914662561584015,5.4292723459582914]
	cluster82	[TRIGGERPRI,WDT,VBP]	[5.454504125642378,5.7328201830490375,8.792104719882975]
	cluster83	[TRIGGERPRI,MD,RB]	[4.662760883085328,4.944707856565283,7.056785344259691]
	cluster84	[TRIGGERPRI,VBP,#]	[3.4450792258789464,3.82546093001314,4.445780842271569]
		[TRIGGERPRI,VBP,NN]	[3.4450792258789464,3.82546093001314,4.445780842271569]
		[TRIGGERPRI,VBP,CD]	[3.4450792258789464,3.82546093001314,4.445780842271569]
	cluster85	[TRIGGERPRI,CC,MD]	[4.6751667995067665,6.949561080839571,7.083786208962787]
	cluster86	[TRIGGERPRI,VBG,CD]	[3.9454146179744773,4.286006730491342,5.508118974873826]
		[TRIGGERPRI,VBG,#]	[3.9454146179744773,4.286006730491342,5.508118974873826]
		[TRIGGERPRI,VBG,DT]	[3.9454146179744773,4.286006730491342,5.508118974873826]
	cluster87	[TRIGGERPRI,NNS,TO]	[4.188119708888296,5.1034304063877,6.02911488989522]
	cluster88	[TRIGGERPRI,RB,IN]	[4.1976175676370815,4.5346945118260615,6.049569462118736]
	cluster89	[TRIGGERPRI,TO,DT]	[5.571055711752161,5.847700127380717,9.049427329057075]
	cluster90	[TRIGGERPRI,NNS,VBP]	[5.088980716551468,6.039211765846356,7.988053948980655]
	cluster91	[TRIGGERPRI,RB,VBD]	[5.15548260923071,5.507012363922515,8.133990554965992]
	cluster92	[TRIGGERPRI,#,#]	[4.119408353562618,5.10113897842225,5.881282828077953]
		[TRIGGERPRI,IN,VBN]	[4.1192099740439865,5.135185489627615,5.8808563869971024]
		[TRIGGERPRI,VBZ,CD]	[4.11960673308125,5.067092467216884,5.881709269158804]
	cluster93	[TRIGGERPRI,NNS,CC]	[5.070130487194217,6.019672116799838,7.946717181316522]
	cluster94	[TRIGGERPRI,VBZ,JJR]	[3.5462088401660448,4.467705141476773,4.659084864451734]
	cluster95	[TRIGGERPRI,IN,VBZ]	[3.7934875043509657,4.7940732828484,5.18376036470759]
		[TRIGGERPRI,NNS,DT]	[3.7932798663575573,4.691762063809974,5.183318061830915]
		[TRIGGERPRI,#,#]	[3.7933836853542617,4.7429176733291865,5.183539213269253]
	cluster96	[TRIGGERPRI,NN,TO]	[6.041638520899359,8.986028025594049,10.09255373194156]
	cluster97	[TRIGGERPRI,IN,NNS]	[4.14415387239704,5.161274719785633,5.934493143387892]
	cluster98	[TRIGGERPRI,IN,VBG]	[4.35798365298503,5.384745514619269,6.395640431139068]
	cluster99	[TRIGGERPRI,FW,FW]	[2.5612352895417496,2.622764821870028,2.622764821870028]
	cluster100	[TRIGGERPRI,NN,WDT]	[5.6511832862934686,8.561274744204706,9.22658089079182]
	cluster101	[TRIGGERPRI,CC,PRP$]	[5.07233916992396,7.379332573660717,7.951559931485871]
	cluster102	[TRIGGERPRI,VBP,DT]	[3.376620393927037,3.7555249920564586,4.301840541368682]
	cluster103	[TRIGGERPRI,VBZ,PRP]	[3.466350696113106,4.384008774093415,4.490581677235086]
		[TRIGGERPRI,VBZ,NNS]	[3.466350696113106,4.384008774093415,4.490581677235086]
		[TRIGGERPRI,VBZ,#]	[3.466350696113106,4.384008774093415,4.490581677235086]
	cluster104	[TRIGGERPRI,VBZ,VBG]	[3.8123239578252575,4.74620376559892,5.2238966658363895]
	cluster105	[TRIGGERPRI,DT,NNS]	[3.9730328617977806,4.2686638606386005,5.567234571085771]
	cluster106	[TRIGGERPRI,NNS,VBZ]	[4.162045348351151,5.0762774000737,5.972985983804763]
	cluster107	[TRIGGERPRI,CD,IN]	[3.5509977947034033,3.8783270191147,4.6692049617896]
	cluster108	[TRIGGERPRI,CD,JJ]	[3.893783362154886,4.2271182156988285,5.3977276701316885]
	cluster109	[TRIGGERPRI,WDT,DT]	[3.6582651401055393,3.9147235540103704,4.896320098884659]
	cluster110	[TRIGGERPRI,VBG,IN]	[4.006262159399057,4.347893129522146,5.638420055114559]
	cluster111	[TRIGGERPRI,WDT,VBD]	[4.284409871633985,4.5491355533914115,6.236704468743076]
	cluster112	[TRIGGERPRI,VBG,CC]	[3.394763122853132,3.7254293669788625,4.339950323680326]
	cluster113	[TRIGGERPRI,VBG,JJ]	[3.7534200171700496,4.090663368815175,5.098462136107342]
	cluster114	[TRIGGERPRI,CC,VBG]	[4.741448250140007,7.021399130912663,7.228156486802494]
	cluster115	[TRIGGERPRI,NNS,FW]	[3.5574597728725244,4.44533112726629,4.682863207962573]
	cluster116	[TRIGGERPRI,NN,WRB]	[5.122539809183798,7.983843530615443,8.061678292507828]
		[TRIGGERPRI,NN,#]	[5.122539809183798,7.983843530615443,8.061678292507828]
		[TRIGGERPRI,NN,PRP]	[5.122539809183798,7.983843530615443,8.061678292507828]
		[TRIGGERPRI,NN,PRP$]	[5.122539809183798,7.983843530615443,8.061678292507828]
	cluster117	[TRIGGERPRI,IN,TO]	[3.6345479615150778,4.627305354411869,4.846033466107549]
	cluster118	[TRIGGERPRI,IN,PRP$]	[4.193268289024697,5.2126313421006305,6.040202267539351]
	cluster119	[TRIGGERPRI,VBZ,CC]	[3.7817847948201964,4.714273462572708,5.158836043965838]
	cluster120	[TRIGGERPRI,NNS,WRB]	[3.6636724749178677,4.5563796229719715,4.907790567116563]
	cluster121	[TRIGGERPRI,NNS,CD]	[4.213933010479119,5.1303073012148745,6.084717539313457]
	cluster122	[TRIGGERPRI,CC,VBP]	[4.996220063795237,7.297091272800408,7.7847669943773745]
	cluster123	[TRIGGERPRI,NN,FW]	[5.365999568847574,8.250132955729661,8.596998860091881]
	cluster124	[TRIGGERPRI,DT,#]	[2.9223629976449566,3.200700040901838,3.35734292010602]
		[TRIGGERPRI,DT,IN]	[2.9223629976449566,3.200700040901838,3.35734292010602]
		[TRIGGERPRI,DT,VBZ]	[2.9223629976449566,3.200700040901838,3.35734292010602]
	cluster125	[TRIGGERPRI,JJ,VBN]	[3.254445631304148,3.7193219142244685,4.045924521629354]
	cluster126	[TRIGGERPRI,TO,RB]	[3.271578667643511,3.519814956041377,4.081735193991925]
	cluster127	[TRIGGERPRI,TO,JJ]	[4.224433706696572,4.485638292123174,6.107346433522376]
	cluster128	[TRIGGERPRI,CC,NNP]	[4.725419302056919,7.004030888513025,7.193226044321306]
	cluster129	[TRIGGERPRI,RB,WDT]	[3.143840979559215,3.4622717820344517,3.8153828199391375]
		[TRIGGERPRI,CD,WRB]	[3.1438835710656887,3.4635420851371896,3.815471377607634]
		[TRIGGERPRI,CD,@]	[3.1438835710656887,3.4635420851371896,3.815471377607634]
		[TRIGGERPRI,#,#]	[3.143862275312452,3.4629069335858205,3.8154270987733856]
	cluster130	[TRIGGERPRI,NNS,NNP]	[3.6971429212462557,4.591354363055584,4.978835676826311]
	cluster131	[TRIGGERPRI,WRB,DT]	[5.120183549074007,5.149333750471699,8.056507612553476]
	cluster132	[TRIGGERPRI,VBZ,RBR]	[3.9854865899691685,4.9271183844691295,5.593905991323755]
	cluster133	[TRIGGERPRI,RBR,RB]	[2.5056339791680506,2.5112704931059895,2.5112704931059895]
	cluster134	[TRIGGERPRI,WDT,MD]	[3.040454497906084,3.287757488788995,3.60094035108137]
	cluster135	[TRIGGERPRI,VBD,NNS]	[3.2800936840109456,3.895192413533225,4.099542470742692]
	cluster136	[TRIGGERPRI,RB,#]	[3.3991649877602317,3.7224636265037967,4.349200715566904]
		[TRIGGERPRI,RB,NN]	[3.3991649877602317,3.7224636265037967,4.349200715566904]
		[TRIGGERPRI,RB,JJ]	[3.3991649877602317,3.7224636265037967,4.349200715566904]
	cluster137	[TRIGGERPRI,JJ,JJ]	[3.798082577982919,4.276992659723808,5.1935493367701335]
	cluster138	[TRIGGERPRI,NNS,AFX]	[3.4372432005198874,4.319521338558549,4.429285975208747]
		[TRIGGERPRI,NNS,NNS]	[3.4372432005198874,4.319521338558549,4.429285975208747]
		[TRIGGERPRI,NNS,#]	[3.4372432005198874,4.319521338558549,4.429285975208747]
	cluster139	[TRIGGERPRI,CC,#]	[4.600014026218075,6.868048052703148,6.920323083724649]
		[TRIGGERPRI,CC,AFX]	[4.600014026218075,6.868048052703148,6.920323083724649]
		[TRIGGERPRI,CC,PRP]	[4.600014026218075,6.868048052703148,6.920323083724649]
	cluster140	[TRIGGERPRI,TO,NNS]	[3.160411184469801,3.406973079951218,3.8498491461062887]
		[TRIGGERPRI,VBD,RBS]	[3.162438814542365,3.773344816856672,3.85406843702512]
		[TRIGGERPRI,#,#]	[3.161424999506083,3.590158948403945,3.8519587915657043]
		[TRIGGERPRI,VBD,PRP$]	[3.162438814542365,3.773344816856672,3.85406843702512]
	cluster141	[TRIGGERPRI,JJ,TO]	[4.277977153169344,4.768199908816093,6.22282134931498]
	cluster142	[TRIGGERPRI,IN,VBD]	[3.5239265111195213,4.511098374772638,4.61201992560984]
		[TRIGGERPRI,IN,#]	[3.5239265111195213,4.511098374772638,4.61201992560984]
		[TRIGGERPRI,IN,IN]	[3.5239265111195213,4.511098374772638,4.61201992560984]
	cluster143	[TRIGGERPRI,NNP,NNP]	[4.735190610880631,4.84658275234939,7.214518485793436]
	cluster144	[TRIGGERPRI,RB,MD]	[3.4770549439391827,3.8017877640244198,4.513139719310956]
	cluster145	[TRIGGERPRI,WRB,JJ]	[4.377806750722268,4.4060027521013,6.438508887170191]
	cluster146	[TRIGGERPRI,NNP,NNS]	[4.144782539379552,4.253129907741715,5.935845402397611]
	cluster147	[TRIGGERPRI,VBP,JJR]	[3.8725871732926382,4.26176930142874,5.352455918726482]
	cluster148	[TRIGGERPRI,VBN,DT]	[3.0083894901507366,3.4238527041684526,3.534650546640108]
	cluster149	[TRIGGERPRI,PRP$,NN]	[2.514846085828032,2.5297097208838206,2.5297097208838206]
	cluster150	[TRIGGERPRI,VB,RB]	[2.554440852876523,2.6091147674665764,2.6091147674665764]
	cluster151	[TRIGGERPRI,NN,VB]	[5.265250129552479,8.140014142895662,8.375219667560293]
	cluster152	[TRIGGERPRI,IN,JJR]	[3.4812673003243524,4.466253362722722,4.522019232864944]
	cluster153	[TRIGGERPRI,IN,PRP]	[3.5995721415867945,4.590576120529802,4.771948135062059]
	cluster154	[TRIGGERPRI,NN,RBR]	[5.1015956587050875,7.960904751110029,8.015724660039826]
	cluster155	[TRIGGERPRI,VBP,VBG]	[2.976313492920923,3.346131124481878,3.4684459013807016]
	cluster156	[TRIGGERPRI,CC,WDT]	[4.6201444869082025,6.889888523229029,6.964084026534762]
	cluster157	[TRIGGERPRI,VBN,RB]	[3.1688107514513764,3.5884121050797466,3.8673303037754403]
	cluster158	[TRIGGERPRI,TO,CD]	[2.9078233647265046,3.1504177194589307,3.327455819379682]
	cluster159	[TRIGGERPRI,RBS,RB]	[2.5030348401758284,2.5060704164573533,2.5060704164573533]
		[TRIGGERPRI,#,#]	[2.5030348401758284,2.5060704164573533,2.5060704164573533]
		[TRIGGERPRI,WP$,NN]	[2.5030348401758284,2.5060704164573533,2.5060704164573533]
	cluster160	[TRIGGERPRI,PRP,VBZ]	[4.476662226514297,4.507205763274132,6.652572912214534]
	cluster161	[TRIGGERPRI,JJ,CC]	[3.188687653213968,3.651759186999211,3.9087243428137306]
index1	cluster1	[#,TRIGGERPRI,NN]	[10.036637818488952,13.224241687355613,19.133497801759937]
		[@,TRIGGERPRI,NN]	[10.028233792380618,13.225408254371743,19.114229011370004]
		[NN,TRIGGERPRI,NN]	[10.045041844597288,13.223075120339484,19.152766592149874]
	cluster2	[JJ,TRIGGERPRI,IN]	[5.995649248619301,8.61408182503072,9.990331923367663]
	cluster3	[NN,TRIGGERPRI,@]	[6.676856337626659,9.616648282097405,11.51002162327385]
	cluster4	[CC,TRIGGERPRI,NN]	[6.8774120853473,8.189064418864628,11.959538356600017]
	cluster5	[JJ,TRIGGERPRI,NN]	[9.427862100911762,12.28114155404384,17.739877011579686]
	cluster6	[TO,TRIGGERPRI,WDT]	[5.4437289814524785,8.285781660610484,8.768337427572165]
		[DT,TRIGGERPRI,NNS]	[5.970415566040374,8.290841885728847,9.934268854650607]
		[#,TRIGGERPRI,#]	[5.707072273746427,8.288311773169665,9.351303141111387]
	cluster7	[DT,TRIGGERPRI,NN]	[7.394083759099845,9.809484877751636,13.121483315809993]
	cluster8	[VBP,TRIGGERPRI,CC]	[5.867499186792947,8.319816245305436,9.705797781991835]
		[NN,TRIGGERPRI,VBG]	[5.488129722168801,8.327415604866726,8.866298674401602]
		[@,TRIGGERPRI,RB]	[5.474546746428093,8.331002429342227,8.836323807020502]
		[#,TRIGGERPRI,#]	[5.610058551796613,8.326078093171462,9.136140087804646]
		[@,TRIGGERPRI,VBN]	[5.474546746428093,8.331002429342227,8.836323807020502]
	cluster9	[IN,TRIGGERPRI,VBZ]	[6.826775489728378,9.224299862872225,11.845960035966502]
	cluster10	[CC,TRIGGERPRI,VBG]	[3.9248912239654654,5.102639209759828,5.464219141291469]
	cluster11	[CD,TRIGGERPRI,WDT]	[5.868166092203612,8.637761894088753,9.70727732741934]
		[CD,TRIGGERPRI,JJ]	[5.868166092203612,8.637761894088753,9.70727732741934]
		[DT,TRIGGERPRI,CC]	[6.2880016676931705,8.630674090344032,10.641110239694687]
		[#,TRIGGERPRI,#]	[6.078083879948391,8.634217992216392,10.174193783557012]
		[CD,TRIGGERPRI,IN]	[5.868166092203612,8.637761894088753,9.70727732741934]
	cluster12	[IN,TRIGGERPRI,DT]	[5.173911117137244,7.453027715284715,8.174459810449692]
	cluster13	[NN,TRIGGERPRI,CC]	[9.926273284393721,13.096746969459968,18.88052283991742]
	cluster14	[CD,TRIGGERPRI,CC]	[7.392564414046352,10.281086126732541,13.118058685439117]
		[IN,TRIGGERPRI,CC]	[7.815069046215422,10.27548091356757,14.072032649839777]
		[#,TRIGGERPRI,CC]	[7.603816730130887,10.278283520150055,13.595045667639447]
	cluster15	[IN,TRIGGERPRI,NN]	[9.122755169681907,11.659789250709185,17.04315230520146]
	cluster16	[CC,TRIGGERPRI,NNS]	[5.442763438525816,6.694975133516163,8.766207864613943]
	cluster17	[IN,TRIGGERPRI,IN]	[7.053636559979219,9.466036889474875,12.355238399243092]
	cluster18	[VBZ,TRIGGERPRI,WDT]	[6.513143147041792,9.265670362566775,11.143757891785807]
	cluster19	[VB,TRIGGERPRI,VBZ]	[6.076788060198135,8.864936968154556,10.170720409593791]
		[TO,TRIGGERPRI,RB]	[5.9701224875188705,8.85843185712282,9.93361780915915]
		[#,TRIGGERPRI,#]	[6.023455273858502,8.861684412638688,10.052169109376472]
		[VB,TRIGGERPRI,RB]	[6.076788060198135,8.864936968154556,10.170720409593791]
	cluster20	[NN,TRIGGERPRI,IN]	[6.698638880044934,9.64016998643736,11.55880063142613]
	cluster21	[#,TRIGGERPRI,NN]	[9.877289137077783,13.036813343888742,18.76828856023311]
		[TO,TRIGGERPRI,NN]	[9.866058680151836,13.040096709409472,18.74255996273383]
		[VBD,TRIGGERPRI,NN]	[9.88851959400373,13.033529978368014,18.794017157732387]
	cluster22	[VBP,TRIGGERPRI,VBN]	[6.319864915984523,8.805597327966536,10.712171741489499]
		[JJ,TRIGGERPRI,VBG]	[6.168808527419026,8.8007260883371,10.375514572474337]
		[VBP,TRIGGERPRI,TO]	[6.319864915984523,8.805597327966536,10.712171741489499]
		[JJ,TRIGGERPRI,VBN]	[6.168808527419026,8.8007260883371,10.375514572474337]
