-1	HPRD50_d23@2#9	0	4-9,10-1,3-64,16-43,10-61,4-56,15-75,12-14,11-17,12-165,6-94,32-1,32-18,3-4,16-8,13-3
-1	HPRD50_d23@2#10	0	4-9,10-1,3-64,16-43,10-61,4-56,15-75,12-14,11-17,12-165,6-94,32-1,32-18,11-14,5-2,12-2,4-31,10-21,16-8,3-4
-1	HPRD50_d23@2#11	0	11-18,10-51,3-42,4-56,15-75,12-14,11-17,12-165,6-94,32-1,32-18,3-4,16-8,13-3
-1	HPRD50_d23@2#12	0	11-18,10-51,3-42,4-56,15-75,12-14,11-17,12-165,6-94,32-1,32-18,11-14,5-2,12-2,4-31,10-21,16-8,3-4
-1	HPRD50_d24@2#1	0	5-6,5-13,3-14,3-66,12-79,16-11
-1	HPRD50_d24@2#2	0	5-6,5-13,3-14,10-26,12-79,16-11,10-89,12-179,3-14,12-6,4-7
-1	HPRD50_d24@2#3	0	5-13,12-8,3-66,12-79,16-11,10-89,12-179,3-14,12-6,4-7
1	HPRD50_d15@1#1	0	3-4,3-22,9-7,5-6
1	HPRD50_d15@2#1	0	20-9,8-15,3-143,16-49,4-163,6-113,21-16,17-7,9-2,12-32,4-118,3-4,28-10,16-10
1	HPRD50_d15@3#1	0	3-3,15-7,4-14,5-41,3-13,4-14,5-12
1	HPRD50_d15@4#1	0	3-12,17-1,15-7,4-14,5-12,3-7
1	HPRD50_d15@5#1	0	3-64,3-13
1	HPRD50_d12@1#1	0	3-3,16-50,20-14,9-1,3-4,11-22,16-51
1	HPRD50_d12@2#1	0	21-9,18-2,3-4,3-22,4-7,9-1
1	HPRD50_d12@2#2	0	9-1,5-2,3-22,4-7,9-1,5-13,12-80,12-144,28-23,13-90,13-58,16-50,20-14,9-1,3-4,11-91,13-109
1	HPRD50_d1@1#1	0	3-14,28-5,3-27
1	HPRD50_d1@3#1	0	13-10,15-8,3-4,3-18
1	HPRD50_d1@4#1	0	3-5,3-151,21-16,17-2
1	HPRD50_d27@1#1	0	3-3,3-73,10-54,11-33
1	HPRD50_d27@1#2	0	3-3,10-26,3-1,11-33,12-9
1	HPRD50_d27@1#3	0	3-24,3-73,10-54,11-33
1	HPRD50_d27@1#4	0	3-24,3-1,11-33,12-9
1	HPRD50_d6@5#1	0	6-44,17-2,3-4,3-4
1	HPRD50_d20@1#1	0	3-39,3-2,6-24,18-2
1	HPRD50_d20@1#2	0	3-39,11-40,10-52,6-24,18-2,9-1,5-2,12-5,4-82,12-144,28-21,13-109,3-74,4-14,5-12
1	HPRD50_d20@1#3	0	3-2,6-24,18-2,9-1,5-2,12-5,4-82,12-144,28-21,13-109,3-74,4-14,5-12
1	HPRD50_d20@4#1	0	4-93,12-99,3-39,11-40,10-42,6-68,13-61,3-74,4-14,5-12
1	HPRD50_d20@4#2	0	20-60,12-49,3-2,6-68,13-61,3-74,4-14,5-12
1	HPRD50_d29@1#1	0	4-134,32-1,3-27,3-22,16-24,25-10
1	HPRD50_d29@2#1	0	3-64,16-16,4-1,5-4,6-11,4-18,9-5,12-30,12-71,13-3,9-5,3-96,11-11,9-5
1	HPRD50_d29@2#2	0	3-64,16-16,4-1,5-4,6-11,4-18,9-5,12-30,12-71,13-3,9-5,12-60,12-10,14-74,12-56,10-68,11-11,3-102,11-94,10-126
1	HPRD50_d29@2#3	0	3-64,16-16,4-1,5-4,6-11,4-18,9-5,12-30,12-71,13-3,9-5,12-60,12-10,14-74,12-56,10-68,11-11,9-5,12-51,3-2,9-84,4-136
1	HPRD50_d29@2#4	0	13-3,9-5,3-96,11-11,9-5,12-51,12-116,6-92,10-1,11-94,10-126,9-84,4-136,28-4,18-13,15-20,4-95,14-37,9-7,3-27,20-48,25-7
1	HPRD50_d29@2#5	0	10-68,11-11,3-102,11-94,10-126,9-84,4-136,28-4,18-13,15-20,4-95,14-37,9-7,3-27,20-48,25-7
1	HPRD50_d29@2#6	0	9-5,12-51,3-2,9-84,4-136,28-4,18-13,15-20,4-95,14-37,9-7,3-27,20-48,25-7
1	HPRD50_d29@3#1	0	3-3,3-13,32-1,32-5
1	HPRD50_d29@4#1	0	3-4,16-24,25-7,12-95,20-2,3-102,22-8,11-25
1	HPRD50_d38@1#1	0	12-93,12-108,3-30,5-111,11-97,20-58,21-10,11-97,20-1,9-2,12-9,4-83,5-106,15-49,3-30,10-56,10-151
1	HPRD50_d38@1#2	0	12-93,12-108,3-30,5-111,11-97,20-58,21-10,11-97,20-1,9-2,12-9,4-83,5-106,15-49,12-51,3-40,10-151,6-98
1	HPRD50_d38@1#3	0	12-93,12-108,3-30,5-111,11-97,20-58,21-10,11-97,20-1,9-2,12-9,4-83,5-106,15-49,12-51,12-73,3-5,6-98,6-11
1	HPRD50_d38@1#4	0	12-93,12-108,3-30,5-111,11-97,20-58,21-10,11-97,20-1,9-2,12-9,4-83,5-106,15-49,12-51,12-73,6-18,14-9,10-7,10-56,10-151,6-98,6-11,4-7,3-80,11-5,5-14
1	HPRD50_d38@1#5	0	12-93,12-108,3-30,5-111,11-97,20-58,21-10,11-97,20-1,9-2,12-9,4-83,5-106,15-49,12-51,12-73,6-18,14-9,10-7,10-56,10-151,6-98,6-11,4-7,9-7,5-6,5-51,12-56,10-20,11-5,5-14,3-61
1	HPRD50_d31@1#1	0	3-3,3-4,12-101,16-10
1	HPRD50_d31@2#1	0	3-49,3-73,4-3,5-3
1	HPRD50_d36@1#1	0	3-3,3-73,12-14,11-13
1	HPRD50_d36@2#1	0	3-7,7-1,3-4,16-13,12-8
1	HPRD50_d36@2#2	0	10-10,7-1,3-4,3-4
1	HPRD50_d36@3#1	0	3-4,3-22,17-1,15-8
1	HPRD50_d36@3#2	0	3-22,17-1,15-8,4-7,9-1,5-13,12-77,12-70,3-4
1	HPRD50_d36@4#1	0	3-94,3-10,12-175,22-0
1	HPRD50_d36@5#1	0	10-68,11-13,3-4,12-5,4-27,12-50,6-12,17-3,4-18,9-2,12-5,3-4,11-65,25-10
1	HPRD50_d28@1#1	0	3-64,12-77,12-70,22-51,12-103,16-23,4-18,9-5,12-13,12-25,11-14,5-41,12-95,20-9,8-2,9-5,12-13,12-79,11-70,3-4,11-8,10-27
1	HPRD50_d28@1#2	0	3-64,12-77,12-70,22-51,12-103,16-23,4-18,9-5,12-13,12-25,11-14,5-41,12-95,20-9,8-2,9-5,12-13,12-79,11-70,18-1,9-2,3-2,12-8,12-5
1	HPRD50_d28@2#1	0	3-4,4-115,12-126,3-102,11-13,12-12
1	HPRD50_d7@1#1	0	12-12,12-12,3-4,4-2,6-11,3-4
1	HPRD50_d21@1#1	0	4-4,12-6,3-27,3-26,10-76,14-37
1	HPRD50_d21@1#2	0	4-4,12-6,3-27,3-66,14-37,9-1
1	HPRD50_d26@1#1	0	3-74,16-23,4-7,9-1,5-13,12-12,12-80,12-40,28-10,16-5,3-27,4-14,5-2
1	HPRD50_d26@2#1	0	3-64,3-136,10-77,9-2
1	HPRD50_d26@2#2	0	3-64,3-135,9-2,12-6
1	HPRD50_d26@3#1	0	3-3,16-23,3-4,11-51,6-5
1	HPRD50_d26@3#2	0	3-3,16-23,4-18,9-2,12-2,4-9,3-5,11-116,10-134
1	HPRD50_d26@3#3	0	3-3,16-23,4-18,9-2,12-2,4-9,10-65,11-51,3-2
1	HPRD50_d26@4#1	0	3-4,3-4,4-7,9-1
1	HPRD50_d26@4#2	0	12-2,4-31,3-4,4-7,9-1,5-27,12-40,28-10,16-19,3-4
1	HPRD50_d26@5#1	0	3-4,12-9,4-144,5-63,14-23,12-18,12-4,16-29,3-5
1	HPRD50_d26@6#1	0	5-4,6-3,3-106,12-8,3-136
1	HPRD50_d26@6#2	0	22-24,4-8,3-4,3-136
1	HPRD50_d26@7#1	0	3-48,12-37,14-10,9-5,3-73,11-64,13-56
1	HPRD50_d26@8#1	0	3-4,3-87,16-42,4-4
1	HPRD50_d26@8#2	0	3-4,20-30,8-62,10-35,16-42,4-4,12-32,3-4,11-29,16-5
1	HPRD50_d26@8#3	0	11-29,16-5,3-4,3-14
1	HPRD50_d13@1#1	0	18-24,12-25,3-4,3-2
1	HPRD50_d13@2#1	0	3-4,16-23,4-18,9-19,12-16,3-14,12-14,11-79
1	HPRD50_d13@3#1	0	3-73,16-47,3-4,11-14,5-2
1	HPRD50_d14@2#1	0	3-3,3-2,18-67,22-13
1	HPRD50_d37@1#1	0	3-3,6-8,15-3,4-4,12-6,4-7,9-1,5-51,12-64,10-28,12-137,11-73,7-4,8-4,3-28,9-5,12-8
1	HPRD50_d37@1#2	0	7-4,8-4,3-28,3-4
1	HPRD50_d30@1#1	0	3-27,16-6,13-10,15-8,4-18,3-82,12-13,12-33
1	HPRD50_d30@1#2	0	3-27,16-6,13-10,15-8,4-18,9-57,12-70,22-57,12-64,10-27,12-13,12-33,11-96,3-13
1	HPRD50_d42@3#1	0	3-3,13-24,17-3,4-7,3-102,12-29,11-1
1	HPRD50_d42@3#2	0	3-3,13-24,17-3,4-7,9-1,5-12,12-116,3-34,11-25,13-14
1	HPRD50_d39@1#1	0	3-137,10-105,3-14,13-120,13-0
1	HPRD50_d39@1#2	0	3-67,3-14,13-120,13-0
1	HPRD50_d33@1#1	0	3-4,4-18,9-2,12-6,4-18,9-5,12-13,12-21,11-13,9-1,5-49,12-16,5-41,12-86,17-13,12-74,4-106,14-30,12-24,6-11,4-18,9-5,12-8,12-6,4-18,9-5,12-8,12-53,4-73,15-79,4-56,15-6,12-6,4-7,3-27,16-16,4-14
1	HPRD50_d33@1#2	0	3-4,4-18,9-2,12-6,4-18,9-5,12-13,12-21,11-13,9-1,5-49,12-16,5-41,12-86,17-13,12-74,4-106,14-30,12-24,6-11,4-18,9-5,12-8,12-6,4-18,9-5,12-8,12-53,4-73,15-79,4-56,15-6,12-6,4-7,9-1,5-13,12-55,12-142,10-35,16-16,4-14,5-13,3-34,12-28,6-71
1	HPRD50_d33@2#1	0	3-7,11-60,10-109,17-7,9-5,12-67,12-11,3-4
1	HPRD50_d33@2#2	0	13-36,6-2,3-2,17-7,9-5,12-67,12-11,3-4
1	HPRD50_d41@1#1	0	11-74,9-43,3-80,7-7,8-6,4-18,9-2,12-5,4-27,12-24,6-3,4-93,12-99,20-60,12-37,14-10,9-5,12-13,3-12
1	HPRD50_d25@1#1	0	3-3,12-18,12-103,16-16,3-4,4-13,12-51
1	HPRD50_d3@1#1	0	3-3,3-42,28-21,16-38
1	HPRD50_d3@3#1	0	3-3,16-38,3-4,9-1,5-2
1	HPRD50_d22@1#1	0	3-3,9-5,12-55,12-161,10-135,28-3,3-15
1	HPRD50_d22@1#2	0	3-3,9-5,12-55,12-161,10-135,28-3,16-49,4-77,3-2
1	HPRD50_d22@1#3	0	3-27,28-3,3-15
1	HPRD50_d22@1#4	0	3-27,28-3,16-49,4-77,3-2
1	HPRD50_d22@2#1	0	3-3,11-18,10-157,18-65,14-31,6-125,14-71,13-14,4-13,12-51,12-28,6-103,11-111,18-17,4-18,9-2,12-9,4-14,5-12,3-17,10-18,10-28
1	HPRD50_d22@2#2	0	3-3,11-18,10-157,18-65,14-31,6-125,14-71,13-14,4-13,12-51,12-28,6-103,11-111,18-17,4-18,9-2,12-9,4-14,5-12,12-27,3-1,10-28,12-141
1	HPRD50_d22@2#3	0	3-3,11-18,10-157,18-65,14-31,6-125,14-71,13-14,4-13,12-51,12-28,6-103,11-111,18-17,4-18,9-2,12-9,4-14,5-12,12-27,6-6,3-5
1	HPRD50_d22@2#4	0	3-2,18-65,14-31,6-125,14-71,13-14,4-13,12-51,12-28,6-103,11-111,18-17,4-18,9-2,12-9,4-14,5-12,3-17,10-18,10-28
1	HPRD50_d22@2#5	0	3-2,18-65,14-31,6-125,14-71,13-14,4-13,12-51,12-28,6-103,11-111,18-17,4-18,9-2,12-9,4-14,5-12,12-27,3-1,10-28,12-141
